Animal_ID,Epoch,Sleep_State,Tot_Mov,AVG_Amp,STDEV_Amp,AVG_Freq,STDEV_Freq,
AAR,2450,Non-REM Sleep,20.5,0.018975818,0.003386932,2.053030055,0.143045588,
AAR,2460,Non-REM Sleep,20.5,0.015640218,0.003162137,2.050845182,0.199460244,
AAR,2470,Non-REM Sleep,20,0.017679972,0.013898803,2.016193812,0.301147059,
AAR,2480,Non-REM Sleep,20.5,0.014245077,0.010663203,2.036964579,0.149223985,
AAR,2490,Non-REM Sleep,19.5,0.012091797,0.006184903,2.00133274,0.369019558,
AAR,2500,Non-REM Sleep,20.5,0.015658353,0.020894899,2.021089076,0.177977118,
AAR,2510,Non-REM Sleep,19.5,0.014842541,0.003122787,1.973972559,0.182648335,
AAR,2520,Non-REM Sleep,19.5,0.012216992,0.003429161,1.957824692,0.126186767,
AAR,2530,Non-REM Sleep,20,0.011024055,0.002564021,1.972125928,0.127872519,
AAR,2540,Non-REM Sleep,19.5,0.010647674,0.00318921,1.957616494,0.143109501,
AAR,2550,Non-REM Sleep,19.5,0.010550427,0.002231165,1.949470024,0.140465972,
AAR,2560,Non-REM Sleep,15,0.046380744,0.006489233,1.49336935,0.143056348,
AAR,2570,Non-REM Sleep,15.5,0.041552506,0.004884632,1.545133965,0.210920202,
AAR,2580,Non-REM Sleep,15.5,0.036561164,0.009911526,1.570340025,0.273700757,
AAR,2590,Non-REM Sleep,15.5,0.03277328,0.005246454,1.554894141,0.120038269,
AAR,2600,Non-REM Sleep,16,0.030652593,0.006891805,1.581185561,0.114663435,
AAR,2610,Non-REM Sleep,14.5,0.060555896,0.008007088,1.424359463,0.127239893,
AAR,2620,Non-REM Sleep,14.5,0.055144548,0.005330064,1.442446936,0.106733156,
AAR,2630,Non-REM Sleep,14,0.049114809,0.005059855,1.4314608,0.092115707,
AAR,2640,Non-REM Sleep,14,0.029554232,0.005296267,1.421103688,0.238901863,
AAR,2650,Non-REM Sleep,14,0.024462877,0.004221808,1.407041071,0.112655684,
AAR,2660,Non-REM Sleep,14.5,0.025488388,0.003831962,1.422086144,0.073596411,
AAR,2670,Non-REM Sleep,14,0.025022299,0.003836721,1.408136499,0.103916434,
AAR,2680,Non-REM Sleep,14,0.023162536,0.003283533,1.435699803,0.106302668,
AAR,2690,Non-REM Sleep,14,0.022582232,0.003458318,1.378825075,0.105905083,
AAR,2700,Non-REM Sleep,14,0.046500698,0.071931201,1.512180407,0.65929503,
AAR,2710,Non-REM Sleep,11.5,0.039197919,0.011427109,1.273860823,0.756498305,
AAR,2720,Non-REM Sleep,15,0.034965919,0.005426879,1.517500456,0.146045552,
AAR,2730,Non-REM Sleep,15,0.029970157,0.003701375,1.47894067,0.082090426,
AAR,2740,Non-REM Sleep,13.5,0.026100421,0.004176977,1.378325008,0.196618811,
AAR,2750,Non-REM Sleep,15,0.053307537,0.006164433,1.491570471,0.178383211,
AAR,2760,Non-REM Sleep,14,0.046852158,0.006320293,1.427782081,0.160930821,
AAR,2770,Non-REM Sleep,15,0.039862114,0.018152651,1.505544745,0.548976702,
AAR,2780,Non-REM Sleep,14.5,0.014991743,0.018471756,1.565872577,0.644308776,
AAR,2790,Non-REM Sleep,14.5,0.098736257,0.013927976,1.449250715,0.215776925,
AAR,2800,Non-REM Sleep,15.5,0.09690684,0.02778625,1.539765815,0.267590123,
AAR,2810,Non-REM Sleep,14,0.073615086,0.0076128,1.43515107,0.088356624,
AAR,2820,Non-REM Sleep,14.5,0.063485744,0.004168165,1.420577122,0.069338993,
AAR,2830,Non-REM Sleep,14,0.058766699,0.003996371,1.400755061,0.104978076,
AAR,2840,Non-REM Sleep,17,0.049699534,0.004248775,1.704500846,0.115541528,
AAR,2850,Non-REM Sleep,17.5,0.040027663,0.050975174,1.808951079,0.594535995,
AAR,2860,Non-REM Sleep,16,0.027759244,0.006767652,1.592342292,0.137646967,
AAR,2870,Non-REM Sleep,16.5,0.030542741,0.005803972,1.645517344,0.209197057,
AAR,2880,Non-REM Sleep,16,0.02981846,0.003551669,1.58704808,0.087210951,
AAR,2890,Non-REM Sleep,15.5,0.028332837,0.00249187,1.592713074,0.074425427,
AAR,2900,Non-REM Sleep,16,0.026972086,0.002856823,1.589699508,0.118175787,
AAR,2910,Non-REM Sleep,16,0.042550007,0.039389916,1.659205949,0.468417415,
AAR,2920,Non-REM Sleep,13.5,0.025713612,0.00714454,1.494072823,0.77771739,
AAR,2930,Non-REM Sleep,17,0.022463123,0.007119031,1.71508646,0.329849199,
AAR,2940,Non-REM Sleep,16,0.02040873,0.003127239,1.602808661,0.100173254,
AAR,2950,Non-REM Sleep,16.5,0.022341462,0.003451564,1.629368784,0.137072287,
AAR,2960,Non-REM Sleep,17,0.021355733,0.019253243,1.748433246,0.614990563,
AAR,2970,Non-REM Sleep,15.5,0.081348539,0.385992608,1.684546009,0.653261728,
PL,0,Non-REM Sleep,31,1.74373712,0.204458302,3.075718488,0.387406533,
PL,10,Non-REM Sleep,31,1.747599661,0.185141112,3.097095316,0.266931211,
PL,20,Non-REM Sleep,33,1.724933717,0.255949675,3.321803526,0.329645179,
PL,30,Non-REM Sleep,31,1.39601861,0.885366927,3.446340719,1.015827569,
PL,40,Non-REM Sleep,33,1.258215457,0.358558371,3.361536711,0.610801059,
PL,50,Non-REM Sleep,32,1.501010338,0.157798962,3.206622839,0.165579648,
PL,60,Non-REM Sleep,33,1.504355892,0.148578647,3.262279666,0.168074884,
PL,70,Non-REM Sleep,35,1.242282001,0.205173439,3.52323155,0.282923987,
PL,80,Non-REM Sleep,35,1.255490899,0.192816229,3.530636183,0.315620015,
PL,90,Non-REM Sleep,34,1.461104745,0.142181736,3.38180263,0.115407443,
PL,100,Non-REM Sleep,33,1.518679763,0.155277613,3.35605698,0.077491852,
PL,110,Non-REM Sleep,37,1.348429907,0.804922751,3.673226107,0.363912283,
PL,120,Non-REM Sleep,36,1.385256521,0.222102523,3.620701829,0.347740005,
PL,130,Non-REM Sleep,37,1.472024171,0.214201832,3.715595809,0.314469668,
PL,140,Non-REM Sleep,35,1.639170646,0.149248777,3.493660577,0.144745801,
PL,150,Non-REM Sleep,34,1.666055226,0.168114981,3.4671445,0.092017234,
PL,160,Non-REM Sleep,35,1.611297093,0.147006435,3.485260446,0.126925737,
PL,170,Non-REM Sleep,35,1.634359559,0.115869098,3.519229686,0.086055028,
PL,180,Non-REM Sleep,39,0.670611732,0.46720985,4.007845902,0.935534139,
PL,190,Non-REM Sleep,40,0.75600279,1.072363285,4.066486536,0.617510177,
PL,200,Non-REM Sleep,39,0.478972252,0.145262886,3.966019352,0.212968861,
PL,210,Non-REM Sleep,42,0.454756678,0.14671194,4.161696127,0.232544503,
PL,220,Non-REM Sleep,39,0.359377894,0.553331298,3.989083776,0.449763129,
PL,230,Non-REM Sleep,39,0.316522911,0.128753233,3.935396309,0.265858405,
PL,240,Non-REM Sleep,41,0.315026761,0.191842999,4.12234902,0.706144588,
PL,250,Non-REM Sleep,41,0.365440229,0.339049455,4.293242059,0.885417805,
PL,260,Non-REM Sleep,43,0.278447141,0.25076697,4.605308676,1.325931126,
PL,270,Non-REM Sleep,41,0.235737779,0.184193049,4.121020087,0.425137516,
PL,280,Non-REM Sleep,40,0.220463751,0.161709492,4.12006231,0.770198714,
PL,290,Non-REM Sleep,41,0.200269723,0.141358965,4.122822627,0.388222447,
PL,300,Non-REM Sleep,41,0.262791101,0.118035045,4.056116935,0.25714274,
PL,310,Non-REM Sleep,40,0.222054385,0.114155909,4.127731843,0.488257632,
PL,320,Non-REM Sleep,40,0.320170091,0.372900519,4.073383397,0.568807913,
PL,330,Non-REM Sleep,39,0.303456262,0.131151219,3.849847684,0.291383719,
PL,340,Non-REM Sleep,37,0.360702387,0.143796171,3.771742743,0.359453664,
PL,350,Non-REM Sleep,37,0.355725124,0.09772133,3.732576933,0.136650049,
PL,360,Non-REM Sleep,37,0.446053529,0.20661125,3.713821005,0.351542962,
PL,370,Non-REM Sleep,38,0.657107394,0.334527311,3.84051489,0.372248484,
PL,380,Non-REM Sleep,40,0.602549338,0.501703167,4.074621013,0.60788493,
PL,390,Non-REM Sleep,38,0.651977643,0.253626042,3.889865328,0.442900892,
PL,400,Non-REM Sleep,38,0.583973956,0.344259846,3.88952336,0.546335837,
PL,410,Non-REM Sleep,36,0.607300616,0.278670562,3.610792406,0.415531683,
PL,420,Non-REM Sleep,36,0.587181581,0.298276583,3.715523366,0.446513437,
PL,430,Non-REM Sleep,37,0.566042522,0.270552537,3.681258004,0.466039117,
PL,440,Non-REM Sleep,35,0.587914231,0.277460093,3.599918261,0.497452163,
PL,450,Non-REM Sleep,37,0.725134246,0.413141014,3.839917815,1.04695701,
PL,460,Non-REM Sleep,34,0.950451575,1.177801528,3.611081459,0.996978042,
PL,470,Non-REM Sleep,40,0.751968684,0.275437328,4.107583176,0.713276047,
PL,480,Non-REM Sleep,38,0.681103328,0.232123216,3.837209355,0.435822708,
PL,490,Non-REM Sleep,38,0.695060061,0.263372366,3.859201285,0.249149533,
PL,500,Non-REM Sleep,38,0.704869729,0.229787141,3.828047805,0.263350999,
PL,510,Non-REM Sleep,38,0.689190262,0.24723998,3.792670154,0.303795087,
PL,520,Non-REM Sleep,35,0.829331141,0.283010094,3.590367503,0.584986916,
PL,530,Non-REM Sleep,37,0.722759562,0.734554334,3.939734165,0.845817559,
PL,540,Non-REM Sleep,38,0.650532529,0.317609954,3.885984733,0.699970806,
PL,550,Non-REM Sleep,37,0.552604849,0.28137175,3.852790413,1.086802459,
PL,560,Non-REM Sleep,34,0.61340254,0.199799326,3.493496832,0.28203662,
PL,570,Non-REM Sleep,36,0.637281629,0.198669524,3.613652109,0.337492425,
PL,580,Non-REM Sleep,37,0.65372736,0.269597876,3.703584201,0.377002803,
PL,590,Non-REM Sleep,37,0.620285071,0.218389334,3.697952753,0.375391968,
PL,600,Non-REM Sleep,35,0.631183428,0.220774629,3.525672248,0.36323063,
PL,610,Non-REM Sleep,36,0.584215568,0.180437513,3.677565388,0.4047635,
PL,620,Non-REM Sleep,34,0.60014266,0.1977469,3.471310709,0.229317382,
PL,630,Non-REM Sleep,35,0.624414799,0.181905273,3.517677602,0.276703646,
PL,640,Non-REM Sleep,35,0.577564093,0.20025493,3.472081571,0.213288173,
PL,650,Non-REM Sleep,33,0.601982989,0.238908948,3.308598732,0.187363751,
PL,660,Non-REM Sleep,34,0.552122564,0.309176248,3.633308791,1.01529161,
PL,670,Non-REM Sleep,30,0.554920101,0.182748832,3.002848341,0.300216739,
PL,680,Non-REM Sleep,31,0.478371911,0.189511445,3.272166063,0.676215944,
PL,690,Non-REM Sleep,32,0.560022547,0.841447964,3.394589686,1.06660817,
PL,700,Non-REM Sleep,28,0.504007599,0.160776472,2.937543526,0.709256699,
PL,710,Non-REM Sleep,33,0.443876597,0.161526464,3.354270732,0.600186877,
PL,720,Non-REM Sleep,29,0.440092279,0.070894552,2.983672479,0.484820697,
PL,730,Non-REM Sleep,35,0.439935524,0.076421185,3.470978858,0.334534626,
PL,740,Non-REM Sleep,33,0.430216145,0.057705414,3.397073654,0.231578214,
PL,750,Non-REM Sleep,36,0.440570063,0.052772946,3.532254229,0.332963154,
PL,760,Non-REM Sleep,35,0.46084857,0.088384425,3.634824785,0.416108511,
PL,770,Non-REM Sleep,33,0.436920673,0.068477195,3.291041477,0.256655652,
PL,780,Non-REM Sleep,34,0.438244468,0.054539126,3.400018245,0.114987956,
PL,790,Non-REM Sleep,36,0.42450075,0.060743026,3.573653992,0.319778865,
PL,800,Non-REM Sleep,29,0.651712305,1.004359163,3.310957244,1.228225557,
PL,810,Non-REM Sleep,34,0.481228748,0.087619784,3.451599399,0.342908676,
PL,820,Non-REM Sleep,35,0.46178746,0.066776383,3.515743327,0.334040692,
PL,830,Non-REM Sleep,35,0.475678767,0.065908284,3.552517889,0.150350824,
PL,840,Non-REM Sleep,36,0.483797862,0.05447683,3.533249663,0.143407276,
PL,850,Non-REM Sleep,35,0.554853954,0.35876431,3.599392694,0.53978259,
PL,860,Non-REM Sleep,38,0.563791991,0.626309803,4.097913824,1.387686124,
PL,870,Non-REM Sleep,35,0.618181369,0.086225805,3.459363856,0.172232308,
PL,880,Non-REM Sleep,36,0.641831282,0.186745359,3.60417478,0.325258794,
PL,890,Non-REM Sleep,35,0.682600097,0.282215242,3.53415625,0.282242666,
PL,900,Non-REM Sleep,34,0.633716372,0.272705427,3.429617072,0.279605351,
PL,910,Non-REM Sleep,33,0.697959065,0.378197958,3.396880182,0.639728294,
PL,920,Non-REM Sleep,37,0.529799899,0.335523591,3.931061937,1.241334431,
PL,930,Non-REM Sleep,36,0.556792159,0.100950264,3.584412536,0.277289669,
PL,940,Non-REM Sleep,33,0.535253363,0.053065668,3.385203115,0.114808494,
PL,950,Non-REM Sleep,36,0.531698262,0.054394245,3.541601693,0.353198589,
PL,960,Non-REM Sleep,35,0.546350845,0.056060152,3.623417712,0.336968584,
PL,970,Non-REM Sleep,37,0.53907016,0.081289036,3.673893396,0.430642224,
PL,980,Non-REM Sleep,34,0.542762827,0.068158467,3.427720368,0.136642715,
PL,990,Non-REM Sleep,34,0.58335699,0.28035395,3.453440495,0.272608149,
PL,1000,Non-REM Sleep,35,0.579308847,0.357543716,3.461160747,0.368867286,
PL,1010,Non-REM Sleep,39,0.501357354,0.443209653,4.41742867,1.926280738,
PL,1020,Non-REM Sleep,35,0.565950997,0.200510731,3.540406632,0.278741096,
PL,1030,Non-REM Sleep,34,0.581698168,0.319033122,3.564966713,0.96671956,
PL,1040,Non-REM Sleep,32,3.172263573,0.639727674,3.199135152,0.321145932,
PL,1050,Non-REM Sleep,32,2.92967071,0.276682517,3.188986484,0.215083529,
PL,1060,Non-REM Sleep,30,3.21731671,1.108450808,3.100131494,0.548042852,
PL,1070,Non-REM Sleep,32,3.195443311,0.36309468,3.217401818,0.356736778,
PL,1080,Non-REM Sleep,30,2.717308613,0.160046194,3.012369221,0.145564082,
PL,1090,Non-REM Sleep,30,2.510806175,0.21168871,3.039439961,0.131570728,
PL,1100,Non-REM Sleep,32,2.454508333,0.192991383,3.157631773,0.139528552,
PL,1110,Non-REM Sleep,31,2.390702463,0.146739499,3.076482792,0.097755634,
PL,1120,Non-REM Sleep,30,2.354010965,0.163727106,3.080994063,0.094670601,
PL,1130,Non-REM Sleep,33,2.442471736,0.262550118,3.268808556,0.25454122,
PL,1140,Non-REM Sleep,31,2.821875254,0.279177975,3.135502169,0.25550914,
PL,1150,Non-REM Sleep,30,2.834885565,0.328632573,2.980506476,0.203883643,
PL,1160,Non-REM Sleep,30,2.617446138,0.221415462,3.085962481,0.282170046,
PL,1170,Non-REM Sleep,31,2.591873152,0.247929929,3.138490204,0.204705372,
PL,1180,Non-REM Sleep,30,2.34193976,0.164392976,2.966161119,0.149242683,
PL,1190,Non-REM Sleep,31,2.526837305,0.258558767,3.059261637,0.221068034,
PL,1200,Non-REM Sleep,29,2.339441544,0.157105269,2.997598049,0.108708974,
PL,1210,Non-REM Sleep,30,2.235358859,0.267800126,3.009043304,0.266106706,
PL,1220,Non-REM Sleep,30,2.337392379,0.194433553,2.974330758,0.166094514,
PL,1230,Non-REM Sleep,29,2.342316079,0.323534703,2.859152249,0.185591951,
PL,1240,Non-REM Sleep,35,0.795383335,0.375111465,3.610557026,0.419134424,
PL,1250,Non-REM Sleep,38,0.815859607,0.258213652,3.829173567,0.753618346,
PL,1260,Non-REM Sleep,37,0.894180292,0.312393946,3.838825093,0.45824414,
PL,1270,Non-REM Sleep,38,1.076933555,0.20629106,3.7427202,0.1437872,
PL,1280,Non-REM Sleep,30,0.835400057,0.484386215,3.525684497,1.1764951,
PL,1290,Non-REM Sleep,38,0.741349007,0.252234576,3.788087109,0.714408237,
PL,1300,Non-REM Sleep,38,0.881545813,0.181835132,3.77756165,0.118545202,
PL,1310,Non-REM Sleep,36,1.020747935,0.572513175,4.024400806,0.975883547,
PL,1530,WAKE,185,8.096771923,4.360859285,19.39890748,4.900887231,
PL,1540,WAKE,100,13.25471482,12.22360016,18.18973498,13.60226673,
PL,1550,WAKE,100,18.3949732,13.07576671,14.31978935,6.655069154,
PL,1560,WAKE,155,10.3788184,11.9835899,17.99627579,8.306375433,
PL,1570,WAKE,175,4.56657329,5.185693826,17.82554352,6.644230147,
PL,1580,WAKE,175,4.397656503,6.682176567,19.36866128,7.730013312,
PL,1590,WAKE,135,8.55777508,10.74750293,16.02862343,5.838578505,
PL,1600,WAKE,150,3.574065729,2.521039881,15.68935983,3.683526085,
PL,1610,WAKE,165,7.457405887,9.497315968,18.72195638,5.987625435,
PL,1620,WAKE,150,6.084747009,7.335659408,18.79921183,9.650273627,
PL,1630,WAKE,125,11.95252027,10.8838701,18.87704471,10.25894837,
PL,1640,WAKE,80,8.45319147,13.29832383,14.90444128,9.396335682,
PL,1650,WAKE,170,3.589541146,6.442678786,20.28016876,8.65184264,
PL,1660,WAKE,175,3.122945975,4.103857279,20.16458949,7.482776866,
PL,1670,WAKE,180,2.013765601,2.290295604,22.0825509,10.72666334,
PL,1680,WAKE,135,3.72267899,7.912357373,20.00683408,8.661726293,
PL,1690,WAKE,160,2.247908608,3.929429571,22.15619415,11.04240466,
PL,1700,WAKE,155,2.937342165,11.70307299,18.67770259,8.471279799,
PL,1710,WAKE,120,3.341302211,12.64745434,17.70366249,7.968679972,
PL,1720,WAKE,80,6.891573913,13.00012043,15.4890438,9.83009754,
PL,1730,WAKE,115,2.625400991,8.364956966,19.59140506,10.43590526,
PL,1740,WAKE,120,7.442823052,8.073777213,16.83604083,9.052524284,
PL,1750,WAKE,165,2.996148796,4.99693941,19.69007332,7.157699544,
PL,1760,WAKE,175,1.982697855,1.84334273,21.22792639,11.44344317,
PL,1770,WAKE,170,2.514111229,4.414315214,20.80503355,10.49854277,
PL,1780,WAKE,180,0.679284099,0.925937621,19.95714325,5.786002877,
PL,1790,WAKE,175,0.834053833,0.887540661,21.11113618,8.813493908,
PL,1800,WAKE,115,3.916179893,8.131842474,15.82191104,7.614070749,
PL,1810,WAKE,75,16.60962773,9.622189054,14.29914365,8.730673963,
PL,1820,WAKE,70,22.96198867,10.50224465,9.472951498,5.375671703,
PL,1830,REM Sleep,58,5.300825715,0.987967584,5.948863949,0.596320618,
PL,1830,WAKE,130,16.42903918,10.26233384,17.93409633,8.598668175,
PL,1840,REM Sleep,56,5.511770524,0.728802602,5.65549077,1.02645448,
PL,1840,WAKE,85,17.02301326,13.25910898,16.81851264,9.440196774,
PL,1850,REM Sleep,50,6.686167264,2.590327146,5.309006009,1.59961206,
PL,1850,WAKE,135,3.852511515,7.671984996,19.25036845,11.0281682,
PL,1860,REM Sleep,58,8.077036769,1.554571344,5.918090498,0.778178823,
PL,1860,WAKE,100,10.92779045,11.86477293,14.86442361,7.390668893,
PL,1870,REM Sleep,70,7.194488646,2.962833739,7.976176484,3.69841073,
PL,1870,WAKE,40,20.08317338,11.82811696,11.9573149,4.31001851,
PL,1880,REM Sleep,68,7.220247346,2.1554882,7.034686071,1.479054158,
PL,1880,WAKE,70,21.91825578,10.04471818,13.51848732,9.094138189,
PL,1890,REM Sleep,78,6.385036259,3.752129936,9.058712209,4.356209132,
PL,1890,WAKE,70,13.46649568,12.87885202,13.37514514,9.014696856,
PL,1900,REM Sleep,62,8.986258786,1.332745344,6.390266213,0.922699106,
PL,1900,WAKE,40,24.67211356,9.428596611,14.00878984,6.360176713,
PL,1910,REM Sleep,66,8.722336016,2.452752742,6.686780671,1.502372308,
PL,1910,WAKE,70,18.3019625,11.22536662,12.92222577,9.847324412,
PL,1920,REM Sleep,74,7.261421313,2.640587779,8.058580439,2.309841195,
PL,1920,WAKE,80,17.59038865,11.60486792,18.89427297,10.91855306,
PL,1930,REM Sleep,50,6.903008553,3.877794263,6.790671004,2.460894606,
PL,1930,WAKE,70,11.81349741,10.61026022,15.29967528,10.85484865,
PL,1940,REM Sleep,66,3.190705197,3.392294656,7.861375916,4.146622291,
PL,1940,WAKE,190,1.228897774,1.519828999,20.79295527,7.586160128,
PL,1950,WAKE,160,2.65926256,5.326854164,18.05339815,6.435964481,
PL,1960,WAKE,155,1.423768492,2.177546948,19.39811203,8.333989262,
PL,1970,WAKE,175,1.337431156,1.704931968,20.56867255,9.29183173,
PL,1980,WAKE,160,1.55206269,4.431153402,17.66824758,5.624458673,
PL,1990,WAKE,180,1.178529642,1.614019093,21.57067985,8.149025247,
PL,2000,WAKE,185,0.34374114,0.575808453,20.62120649,6.410756244,
PL,2010,WAKE,170,1.319123855,3.122467358,20.8518541,7.555110232,
PL,2020,WAKE,155,2.427713749,2.706166922,20.00835046,12.2126404,
PL,2030,WAKE,160,0.517320114,1.223269805,18.60427942,7.599189954,
PL,2040,WAKE,160,0.271548092,0.338707547,17.87237762,5.72731684,
PL,2050,WAKE,165,1.249868065,2.974899276,19.6126822,8.561391997,
PL,2060,WAKE,145,3.907651634,7.346290794,18.69943842,7.487058816,
PL,2070,WAKE,65,20.73421254,12.48944425,8.961891402,4.701159041,
PL,2080,WAKE,305,4.747535855,3.634110892,35.57510307,9.903954924,
PL,2090,WAKE,185,3.991286424,7.750921876,24.65320062,11.17270307,
PL,2100,WAKE,160,4.891484306,8.806837561,24.72787491,11.0875035,
PL,2110,WAKE,40,20.52898125,7.69176635,13.11510248,4.340643222,
PL,2120,WAKE,60,21.42082563,13.60964839,11.611736,8.119258662,
PL,2130,WAKE,70,9.482642325,10.80587154,12.44540262,8.720182649,
PL,2140,WAKE,160,0.490747082,0.925648033,18.7884421,6.289180898,
PL,2150,WAKE,135,6.347517416,9.487265568,17.19809414,9.14604202,
PL,2160,WAKE,65,10.86163671,11.9996521,15.09902662,14.10811285,
PL,2170,WAKE,90,7.601743426,9.971196167,13.72085728,6.398823865,
PL,2180,WAKE,100,5.202703234,8.908084961,14.1769601,7.199822453,
PL,2190,WAKE,90,15.83975496,9.894711349,13.41869278,7.65764192,
PL,2200,WAKE,65,9.110046078,13.56967705,16.93103112,18.34801448,
PL,2210,WAKE,105,9.87235244,11.5628504,13.30583674,6.656870861,
PL,2220,WAKE,90,8.153048842,12.49496349,13.8193465,7.583658007,
PL,2230,WAKE,75,15.60401259,11.42301987,14.52504627,9.676000584,
PL,2240,WAKE,80,16.50572436,13.01746652,13.39477854,10.87223548,
PL,2250,WAKE,130,9.631215712,9.086638517,21.91608251,9.888552223,
PL,2260,WAKE,195,7.135501153,7.407708562,23.47206145,10.78276592,
PL,2270,WAKE,70,18.58880663,10.94778977,12.47125378,6.871137041,
PL,2280,WAKE,50,18.80195121,9.579903596,9.054672469,8.436217464,
PL,2290,WAKE,75,9.578860024,11.04977157,11.16416531,5.646273894,
PL,2300,WAKE,105,10.15605998,11.20347096,15.35952728,10.38992943,
PL,2310,WAKE,60,11.84543954,13.36249036,13.05101082,8.680285804,
PL,2320,WAKE,140,7.701023848,10.33871458,16.85584669,9.217892612,
PL,2330,WAKE,80,21.38482978,8.263565518,11.44052575,6.199806809,
PL,2340,WAKE,100,13.8560624,10.35950368,15.60600568,8.00151672,
PL,2350,WAKE,60,20.673817,11.32981782,16.77524845,18.33247079,
PL,2360,WAKE,155,3.339931943,1.950692902,19.53678831,8.196345113,
PL,2370,WAKE,50,15.90261968,15.3287415,9.748235833,5.96003606,
PL,2380,WAKE,40,18.13561032,12.31998552,14.50297006,18.8080911,
PL,2390,WAKE,10,25.74074468,0.204407908,2.216684366,1.448239743,
PL,2400,WAKE,80,10.89293491,8.066941778,15.82236886,8.447449975,
PL,2410,WAKE,65,23.17556055,9.049730055,10.12560775,8.252644804,
PL,2420,WAKE,85,17.09949569,12.62698743,14.11370796,9.13364775,
PL,2430,WAKE,75,18.51869422,12.30574533,12.56576701,8.831583254,
PL,2440,WAKE,70,20.75485839,13.87182065,13.72748372,7.662147493,
PL,2450,WAKE,95,13.97596945,12.15314581,15.47430459,10.54820767,
PL,2460,WAKE,145,7.599342396,7.892773877,17.66769361,6.770362615,
PL,2470,WAKE,100,11.69003314,12.02884702,15.61973815,8.770199515,
PL,2480,WAKE,155,8.7197825,7.025946737,19.38944271,9.095557383,
PL,2490,WAKE,105,11.29700537,9.477328054,17.86731649,10.27283278,
PL,2500,WAKE,85,22.44171067,11.5671021,17.16318693,13.3598727,
PL,2510,WAKE,70,14.30079879,12.9396583,16.40575408,11.67024913,
PL,2520,WAKE,40,25.45863004,4.745595309,8.463326496,5.845490232,
PL,2530,WAKE,135,9.894353674,8.552089765,14.84528732,4.03816368,
PL,2540,WAKE,55,16.17338948,12.70187598,13.00535091,8.866635431,
PL,2550,WAKE,140,9.219151476,10.91405289,17.44127559,8.566826748,
PL,2560,WAKE,80,18.28445418,12.53170885,14.67139543,9.293414911,
PL,2570,WAKE,30,29.05780206,1.074974919,9.881034344,3.343193413,
PL,2580,WAKE,125,5.541882035,5.052969773,15.19951016,7.028772817,
PL,2590,WAKE,125,1.346469919,2.419433417,16.58738946,9.450539959,
PL,2600,WAKE,130,7.897421632,8.406100953,15.13849494,5.669511167,
PL,2610,WAKE,175,2.081105939,2.886407734,20.07215372,6.649331396,
PL,2620,WAKE,170,4.478652899,5.729216516,20.27217556,7.440624096,
PL,2630,WAKE,165,6.061184343,6.032174219,19.55945622,6.401871835,
PL,2640,WAKE,160,2.602476816,3.31608278,17.47699527,6.037038987,
PL,2650,WAKE,150,2.312286756,2.139187223,17.35678532,6.336995722,
PL,2660,WAKE,140,1.164752379,3.318641797,16.53084731,6.122242459,
PL,2670,WAKE,55,20.09537469,13.53721766,11.36980766,9.631158486,
PL,2680,WAKE,90,21.26046813,11.07517601,12.95864218,7.511018472,
PL,2690,WAKE,160,5.289777762,6.298979328,20.0078258,9.862026134,
PL,2700,WAKE,155,2.419307187,3.333567848,19.50749846,7.578968758,
PL,2710,WAKE,165,1.415245566,1.9365364,19.07270158,7.681756552,
PL,2720,WAKE,150,2.765559296,3.335490707,18.07948669,8.030640711,
PL,2730,WAKE,190,2.574489318,2.756980915,22.40747384,8.634014033,
PL,2740,WAKE,135,2.60731511,1.663996486,19.50097486,9.588202325,
PL,2750,WAKE,150,1.438485855,2.068842353,17.18016544,6.360972408,
PL,2760,WAKE,180,0.457386827,0.498383152,20.30350115,6.674138629,
PL,2770,WAKE,185,0.832400568,0.987435583,21.50152778,7.631899995,
PL,2780,WAKE,160,1.497992811,1.307825428,18.22358472,6.769266943,
PL,2790,WAKE,210,1.398299565,1.528911355,24.74196865,8.502222718,
PL,2800,WAKE,205,0.480441344,0.515604341,22.91462983,7.842454896,
PL,2810,WAKE,210,0.712625902,0.947353424,22.66393015,7.040467255,
PL,2820,WAKE,190,0.553063303,0.707357767,21.5252913,7.130986803,
PL,2830,WAKE,200,0.738609558,1.061817981,22.31100775,7.397890523,
PL,2840,WAKE,195,1.311583854,1.753075147,23.16950849,8.95086792,
PL,2850,WAKE,165,0.405041968,0.899293993,19.17649971,8.028480372,
PL,2860,WAKE,160,0.63229052,0.924477943,19.39506541,8.472577257,
PL,2870,WAKE,170,0.762134358,0.930547321,19.56198157,7.384573237,
PL,2880,WAKE,155,0.955296584,1.569880993,17.36203119,6.827897284,
PL,2890,WAKE,170,0.658600618,1.29654995,18.8446306,6.254318121,
PL,2900,WAKE,170,2.429414097,5.120604732,19.62687555,7.739838356,
PL,2910,WAKE,140,7.27431668,9.49355155,18.5278791,8.003268796,
PL,2920,WAKE,70,15.93673567,10.83482999,13.77011452,9.791007852,
PL,2930,WAKE,100,15.57530308,14.76445442,16.27043354,13.00610778,
PL,2940,WAKE,75,8.359600798,10.34113893,13.58232722,7.871526754,
PL,2950,WAKE,180,1.101599741,2.794697894,20.44707252,7.203820493,
PL,2960,WAKE,155,1.377219698,1.429537727,18.39070749,7.702788459,
